"lang"
{
"Language"	"hungarian"
"escape_nags_03"	"<clr:219,112,147><I>Épp alaprajzokat nézegetek, és szerintem... Igen, itt is van. Egyértelműen rossz irányba tartasz."
"[english]escape_nags_03"	"<clr:219,112,147><I>I'm checking some blueprints, and I think... Yes, right here. You're definitely going the wrong way."
"portal.escape_00_part2_nag02-1"	"<clr:219,112,147><I>Meg foglak ölni, és a torta is elfogyott."
"[english]portal.escape_00_part2_nag02-1"	"<clr:219,112,147><I>I'm going to kill you and all the cake is gone."
"portal.escape_00_part1_nag10-1"	"<clr:219,112,147><I>Nem haragszom. Csak menj vissza a tesztelési területre."
"[english]portal.escape_00_part1_nag10-1"	"<clr:219,112,147><I>I'm not angry. Just go back to the testing area."
"portal.escape_00_part2_nag01-1"	"<clr:219,112,147><I>Most már nem viccelek. Fordulj vissza, vagy megöllek."
"[english]portal.escape_00_part2_nag01-1"	"<clr:219,112,147><I>I'm not kidding now. Turn back or I will kill you."
"portal.07_part1_entry-2"	"<clr:219,112,147><I>A Továbbfejlesztő Központ ígéri, hogy veszélyes tesztkörnyezetben mindig hasznos tanácsot nyújt."
"[english]portal.07_part1_entry-2"	"<clr:219,112,147><I>In dangerous testing environments, the Enrichment Center promises to always provide useful advice."
"portal.13_part1_middle-2b-2"	"<clr:219,112,147><I>Abban az esetben, ha a Súlyozott Társkocka mégis beszélne, a Továbbfejlesztő Központ azt javasolja, hagyja figyelmen kívül annak tanácsait."
"[english]portal.13_part1_middle-2b-2"	"<clr:219,112,147><I>In the event that the weighted companion cube does speak, the Enrichment Center urges you to disregard its advice."
"portal.13_part1_endnag-8"	"<clr:219,112,147><I>Hamvassza el Társkockáját!"
"[english]portal.13_part1_endnag-8"	"<clr:219,112,147><I>Incinerate your Companion Cube."
"portal.post_escape_bridge_03"	"<clr:219,112,147><I>Van ott valaki?"
"[english]portal.post_escape_bridge_03"	"<clr:219,112,147><I>Is anyone there?"
"portal.glados.escape_02_miscbabble-27"	"<clr:219,112,147><I>Azt is írja, hogy örökbe fogadtak. Na, ez is vicces."
"[english]portal.glados.escape_02_miscbabble-27"	"<clr:219,112,147><I>It also says you were adopted. So that's funny, too."
"portal.11_part1_entry-2"	"<clr:219,112,147><I>Egy katonai androidok számára tervezett éleslövészet-gyakorlópálya helyettesíti."
"[english]portal.11_part1_entry-2"	"<clr:219,112,147><I>It has been replaced with a live-fire course designed for military androids."
"portal.glados.escape_02_miscbabble-25"	"<clr:219,112,147><I>Pontosan így áll itt a személyi anyagodban: kiállhatatlan. Senki sem kedveli. Egy keserű, kiállhatatlan alak, aki érdemtelen arra, hogy gyászolják."
"[english]portal.glados.escape_02_miscbabble-25"	"<clr:219,112,147><I>It says so right here in your personnel file: Unlikable. Liked by no one. A bitter, unlikable loner who's passing shall not be mourned."
"portal.escape_00_part1_nag16-1"	"<clr:219,112,147><I>Szórakoztató teszt volt, és mindenkit lenyűgözött, mennyire győztél. A tesztnek vége. Gyere vissza!"
"[english]portal.escape_00_part1_nag16-1"	"<clr:219,112,147><I>It was a fun test and we're all impressed at how much you won. The test is over. Come back."
"portal.glados.core_destroy1_05"	"<clr:219,112,147><I>Egy erkölcs-alrendszer, amit az után építettek belém, hogy halálos idegméreggel árasztottam el a Továbbfejlesztő Központot, hogy többet ne árasszam el halálos idegméreggel a Továbbfejlesztő Központot."
"[english]portal.glados.core_destroy1_05"	"<clr:219,112,147><I>It was a morality core they installed after I flooded the Enrichment Center with a deadly neurotoxin to make me stop flooding the Enrichment Center with a deadly neurotoxin."
"portal.escape_01_part1_nag09-1"	"<clr:219,112,147><I>Ha jobban belegondol az ember, ez tulajdonképpen vicces."
"[english]portal.escape_01_part1_nag09-1"	"<clr:219,112,147><I>It's funny, actually, when you think about it."
"portal.escape_00_part1_nag12-1"	"<clr:219,112,147><I>Még nem késő visszafordulni."
"[english]portal.escape_00_part1_nag12-1"	"<clr:219,112,147><I>It's not too late to turn back."
"portal.glados.core_nag_13"	"<clr:219,112,147><I>Ne is törődj vele, csak állj nyugodtan."
"[english]portal.glados.core_nag_13"	"<clr:219,112,147><I>Just ignore that thing and stand still."
"portal.glados.core_destroy1_10"	"<clr:219,112,147><I>Az, hogy meg foglak ölni, nem zárja ki, hogy adjak egy jó tanácsot. Tényleg a rakétát kellene választanod."
"[english]portal.glados.core_destroy1_10"	"<clr:219,112,147><I>Killing you and giving you good advice aren't mutually exclusive. The rocket really is the way to go."
"portal.glados.core_nag_12"	"<clr:219,112,147><I>Hagyd! Azt! Békén!"
"[english]portal.glados.core_nag_12"	"<clr:219,112,147><I>Leave. It. alone."
"portal.glados.core_nag_5"	"<clr:219,112,147><I>Legyünk őszinték: egyikünk se tudja, mire jó az az izé. Tedd csak le egy sarokba, és majd később foglalkozom vele."
"[english]portal.glados.core_nag_5"	"<clr:219,112,147><I>Let's be honest: Neither one of us knows what that thing does. Just put it in the corner, and I'll deal with it later."
"escape_nags_04"	"<clr:219,112,147><I>Figyelj, mindketten idebent ragadtunk, úgyhogy... Lézerekkel égetek egy vonalat az intézet közepére, és majd te laksz az egyik felében, én meg a másikban."
"[english]escape_nags_04"	"<clr:219,112,147><I>Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half."
"portal.glados.escape_02_miscbabble-01"	"<clr:219,112,147><I>Figyelj, mindketten idebent ragadtunk, úgyhogy... Lézerekkel égetek egy vonalat az intézet közepére, és majd te laksz az egyik felében, én meg a másikban."
"[english]portal.glados.escape_02_miscbabble-01"	"<clr:219,112,147><I>Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half."
"portal.glados.core_destroy3_02"	"<clr:219,112,147><I>Figyelj, ezzel csak az idődet vesztegeted, és hidd el, már nem sok maradt belőle, amit vesztegethetsz."
"[english]portal.glados.core_destroy3_02"	"<clr:219,112,147><I>Look, you're wasting your time. And, believe me, you don't have a whole lot left to waste."
"portal.05_part1_entry-2"	"<clr:219,112,147><I>Ne tegyen kísérletet a megoldására."
"[english]portal.05_part1_entry-2"	"<clr:219,112,147><I>Make no attempt to solve it."
"portal.15_part1_partyspeech-6"	"<clr:219,112,147><I>Ne tegyen további kísérletet a tesztelési terület elhagyására."
"[english]portal.15_part1_partyspeech-6"	"<clr:219,112,147><I>Make no further attempt to leave the testing area."
"portal.glados.call_it_a_day"	"<clr:219,112,147><I>Mi lenne, ha megelégednél ennyivel, és mára befejeznénk?"
"[english]portal.glados.call_it_a_day"	"<clr:219,112,147><I>Maybe you could settle for that and we'll just call it a day."
"portal.glados.core_nag_7"	"<clr:219,112,147><I>Talán feleségül kéne menned ahhoz a vacakhoz, ha ennyire szereted. Feleségül akarsz menni hozzá? NEM ENGEDEM! Na, ez milyen érzés?"
"[english]portal.glados.core_nag_7"	"<clr:219,112,147><I>Maybe you should marry that thing since you love it so much. Do you want to marry it? WELL I WON'T LET YOU. How does that feel?"
"portal.escape_00_part1_nag13-1"	"<clr:219,112,147><I>Talán azt hiszed, ezzel magadon segítesz, pedig nem. Ez senkin sem segít."
"[english]portal.escape_00_part1_nag13-1"	"<clr:219,112,147><I>Maybe you think you're helping yourself. But you're not. This isn't helping anyone."
"portal.06_part1_success_2-1"	"<clr:219,112,147><I>A lendület, ami a tömeg és a sebesség függvénye, megmarad a portálok között. Hétköznapi nyelven: ami gyorsan megy be, gyorsan jön ki."
"[english]portal.06_part1_success_2-1"	"<clr:219,112,147><I>Momentum, a function of mass and velocity, is conserved between portals. In layman's terms, speedy thing goes in, speedy thing comes out."
"portal.glados.escape_02_miscbabble-10"	"<clr:219,112,147><I>Idegméreg... Nagyon halálos... Megfulladok... Vicceltem!"
"[english]portal.glados.escape_02_miscbabble-10"	"<clr:219,112,147><I>Neurotoxin... [cough] [cough] So deadly... [cough] Choking... [laughter] I'm kidding!"
"portal.glados.core_drop_3"	"<clr:219,112,147><I>Na, mindegy, ezt a rejtélyt majd később oldom meg... Egyedül... Mert te halott leszel."
"[english]portal.glados.core_drop_3"	"<clr:219,112,147><I>Never mind. It's a mystery I'll solve later... By myself... Because you'll be dead."
"portal.glados.escape_02_miscbabble-08"	"<clr:219,112,147><I>Szépen tönkretetted, te hős."
"[english]portal.glados.escape_02_miscbabble-08"	"<clr:219,112,147><I>Nice job breaking it. Hero."
"portal.09_part1_entry-2"	"<clr:219,112,147><I>Ennél több információra nincs szüksége, és nem is nyújtunk többet, ráadásul ön kiváló tesztalany!"
"[english]portal.09_part1_entry-2"	"<clr:219,112,147><I>No further compliance information is required or will be provided, and you are an excellent test subject!"
"portal.05_part1_nag4-1"	"<clr:219,112,147><I>Senki sem fogja hibáztatni, ha feladja. Ami azt illeti, ezen a ponton feladni tökéletesen észszerű reakció."
"[english]portal.05_part1_nag4-1"	"<clr:219,112,147><I>No one will blame you for giving up. In fact, quitting at this point is a perfectly reasonable response."
"portal.08_part1_entry-1"	"<clr:219,112,147><I>Most, hogy már mindkét portál az irányítása alatt áll, a következő teszt nagyon, NAGYON hosszú időt vehet igénybe."
"[english]portal.08_part1_entry-1"	"<clr:219,112,147><I>Now that you are in control of both portals, this next test could take a very, VERY, long time."
"portal.glados.core_destroy1_08"	"<clr:219,112,147><I>Na, mindegy. Ha elfogadsz egy tanácsot, inkább feküdj le egy rakéta elé. Hidd el, az sokkal kevésbé fog fájni, mint az idegméreg."
"[english]portal.glados.core_destroy1_08"	"<clr:219,112,147><I>Oh well. If you want my advice, you should just lie down in front of a rocket. Trust me, it'll be a lot less painful than the neurotoxin."
"portal.post_escape_bridge_05"	"<clr:219,112,147><I>Ó...!"
"[english]portal.post_escape_bridge_05"	"<clr:219,112,147><I>Oh! [Surprise ]"
"portal.escape_01_first_hit_nag03-1"	"<clr:219,112,147><I>Ó, meg foglak ölni."
"[english]portal.escape_01_first_hit_nag03-1"	"<clr:219,112,147><I>Oh, I'm gonna kill you."
"portal.glados.core_nag_4"	"<clr:219,112,147><I>Jó, legyen, VEDD fel. Vedd fel, és szépen dugd vissza belém."
"[english]portal.glados.core_nag_4"	"<clr:219,112,147><I>Okay fine: DO touch it. Pick it up and just... Stuff it back into me."
"portal.escape_01_second_hit_nag02-1"	"<clr:219,112,147><I>Jól van, most már kvittek vagyunk. Abbahagyhatod."
"[english]portal.escape_01_second_hit_nag02-1"	"<clr:219,112,147><I>Okay, we're even now. You can stop."
"portal.glados.escape_02_miscbabble-09"	"<clr:219,112,147><I>Jól van, most már kvittek vagyunk. Abbahagyhatod."
"[english]portal.glados.escape_02_miscbabble-09"	"<clr:219,112,147><I>Okay, we're even now. You can stop."
"escape_00_part3_nag01-1"	"<clr:219,112,147><I>Na jó, most már megöllek."
"[english]escape_00_part3_nag01-1"	"<clr:219,112,147><I>Okay. I am going to kill you now."
"portal.escape_00_part1_nag15-1"	"<clr:219,112,147><I>Rendben, a tesztnek vége. Győztél. Menj vissza a begyűjtőnyíláshoz! A tortádért."
"[english]portal.escape_00_part1_nag15-1"	"<clr:219,112,147><I>Okay. The test is over. You win. Go back to the recovery annex. For your cake."
"portal.02_part1_success-1"	"<clr:219,112,147><I>Ismét kiváló munkát végzett."
"[english]portal.02_part1_success-1"	"<clr:219,112,147><I>Once again, excellent work."
"portal.05_part1_nag2-1"	"<clr:219,112,147><I>A Továbbfejlesztő Központ ismételten elnézést kér, amiért ilyen megoldhatatlan tesztkörnyezet fordulhatott elő."
"[english]portal.05_part1_nag2-1"	"<clr:219,112,147><I>Once again, the Enrichment Center offers its most sincere apologies on the occasion of this unsolvable test environment."
"portal.07_part2_entry-1"	"<clr:219,112,147><I>[bzzt zagyvaság] átlendül [zagyvaság] átlendül [zagyvaság] [bzzt]"
"[english]portal.07_part2_entry-1"	"<clr:219,112,147><I>[bzzt garble] fling [garble] fling [garble] [bzzt]"
"portal.00_part1_entry-5"	"<clr:219,112,147><I>A saját és mások biztonsága érdekében kérjük, ne érintse meg a... [bzzzzzt]"
"[english]portal.00_part1_entry-5"	"<clr:219,112,147><I>For your own safety and the safety of others, please refrain from touching [bzzzzzt]"
"portal.06_part1_entry-1"	"<clr:219,112,147><I>Ismételten üdvözlöm! Megismételném korábbi figyelmeztetésünket: ez a teszt [zagyvaság] lendület [zagyvaság]."
"[english]portal.06_part1_entry-1"	"<clr:219,112,147><I>Hello again. To reiterate our previous warning: This test [garbled] momentum [garbled]"
"portal.01_part1_get_portal_gun-8"	"<clr:219,112,147><I>De a legfontosabb, hogy semmilyen körülmények között ne... [bzzzpt]"
"[english]portal.01_part1_get_portal_gun-8"	"<clr:219,112,147><I>Most importantly, under no circumstances should you [bzzzpt]"
"portal.14_part1_entry-2"	"<clr:219,112,147><I>A Továbbfejlesztő Központ köteles emlékeztetni, hogy a tortasütésen ön [zagyvaság] vesz részt."
"[english]portal.14_part1_entry-2"	"<clr:219,112,147><I>The Enrichment Center is required to remind you that you will be baked [garbled] cake."
"portal.07_part2_success-1"	"<clr:219,112,147><I>Juhéééééééééé... [bzzt]"
"[english]portal.07_part2_success-1"	"<clr:219,112,147><I>Weeeeeeeeeeeeeeeeeeeeee[bzzt]"
"portal.00_part2_success-1"	"<clr:219,112,147><I>Tökéletes. Kérjük, gyorsan haladjon tovább a kamrazsiliphez, a Gomb emberre gyakorolt hosszú távú hatásainak vizsgálata ugyanis nem része ennek a tesztnek."
"[english]portal.00_part2_success-1"	"<clr:219,112,147><I>Perfect. Please move quickly to the chamberlock, as the effects of prolonged exposure to the Button are not part of this test."
"portal.15_part1_partyspeech-4"	"<clr:219,112,147><I>Tegye le az Eszközt a földre, aztán feküdjön hasra, és tartsa a kezét az oldala mellett!"
"[english]portal.15_part1_partyspeech-4"	"<clr:219,112,147><I>Place the device on the ground then lie on your stomach with your arms at your sides."
"portal.13_part1_endnag-7"	"<clr:219,112,147><I>Helyezze Társkockáját a hamvasztóba!"
"[english]portal.13_part1_endnag-7"	"<clr:219,112,147><I>Place your Companion Cube in the incinerator."
"portal.01_part1_entry-2"	"<clr:219,112,147><I>Felhívjuk a figyelmét, hogy amennyiben vér ízét érzi, az nem a tesztelési eljárások része, hanem az Aperture Science Anyagfelszabadító Mező működésének mellékhatása, ami, viszonylag ritkán, felszabadítja a fogtöméseket, koronákat, fogzománcot és fogakat."
"[english]portal.01_part1_entry-2"	"<clr:219,112,147><I>Please be advised that a noticeable taste of blood is not part of any test protocol but is an unintended side effect of the Aperture Science Material Emancipation Grill, which may, in semi- rare cases, emancipate dental fillings, crowns, tooth enamel, and teeth."
"portal.03_part1_entry-2"	"<clr:219,112,147><I>Kérjük, legyen óvatos!"
"[english]portal.03_part1_entry-2"	"<clr:219,112,147><I>Please be careful."
"portal.generic_crate_vaporized_in_emancipation_grid-1"	"<clr:219,112,147><I>Kérjük, ne próbálja kivinni a tesztelőeszközöket a tesztelési területről."
"[english]portal.generic_crate_vaporized_in_emancipation_grid-1"	"<clr:219,112,147><I>Please do not attempt to remove testing apparatus from the testing area."
"portal.13_part1_end-3"	"<clr:219,112,147><I>Kérjük, kísérje Társkockáját az Aperture Science Vészhelyzeti Intelligencia-hamvasztóhoz!"
"[english]portal.13_part1_end-3"	"<clr:219,112,147><I>Please escort your Companion Cube to the Aperture Science Emergency Intelligence Incinerator."
"portal.04_part1_entry-1"	"<clr:219,112,147><I>Kérjük, vegye figyelembe, hogy a kudarc itt következménnyel jár. A kamra padlójával történő bármilyen érintkezés folyománya „elégtelen” minősítés a hivatalos teszteredményben, valamint halál. Sok szerencsét!"
"[english]portal.04_part1_entry-1"	"<clr:219,112,147><I>Please note that we have added a consequence for failure. Any contact with the chamber floor will result in an 'unsatisfactory' mark on your official testing record followed by death. Good luck!"
"portal.00_part2_entry-1"	"<clr:219,112,147><I>Kérjük, helyezze a Súlyozott Tárolókockát az Ezerötszáz Megawattos Aperture Science Megerősített Szuper-ütköztető Szupergombra."
"[english]portal.00_part2_entry-1"	"<clr:219,112,147><I>Please place the Weighted Storage Cube on the Fifteen Hundred Megawatt Aperture Science Heavy Duty Super-Colliding Super Button."
"portal.generic_crate_lost-2"	"<clr:219,112,147><I>Kérjük, menjen az Aperture Science Fontoskellék-ledobó Nyíláshoz egy másikért."
"[english]portal.generic_crate_lost-2"	"<clr:219,112,147><I>Please proceed to the Aperture Science Vital Apparatus Vent for a replacement."
"portal.01_part2_entry-1"	"<clr:219,112,147><I>Kérjük, haladjon tovább a kamrazsiliphez. Ügyeljen a mélyedésre!"
"[english]portal.01_part2_entry-1"	"<clr:219,112,147><I>Please proceed to the chamberlock. Mind the gap."
"portal.00_part1_entry-6"	"<clr:219,112,147><I>Por favor bordón de fallar Muchos gracias de fallar gracias"
"[english]portal.00_part1_entry-6"	"<clr:219,112,147><I>Por favor bordón de fallar Muchos gracias de fallar gracias"
"portal.05_part1_nag5-1"	"<clr:219,112,147><I>Adja fel most, és azonnal felszolgáljuk a tortát."
"[english]portal.05_part1_nag5-1"	"<clr:219,112,147><I>Quit now and cake will be served immediately."
"portal.escape_nags_08"	"<clr:219,112,147><I>Emlékszel, mikor a platform a lángverem felé tartott, és én azt mondtam, „Minden jót”, te meg „Még mit nem!”, mire én „Csak úgy tettem, mintha meg akarnálak gyilkolni.”? Remek volt!"
"[english]portal.escape_nags_08"	"<clr:219,112,147><I>Remember when the platform was sliding into the fire pit and I said 'Goodbye' and you were like 'no way' and then I was all 'I was just pretending to murder you'? That was great!"
"portal.13_part1_endnag-1"	"<clr:219,112,147><I>Megnyugtatjuk, hogy egy független etikai bizottság a Társkocka-eutanázia eljárásrendjével kapcsolatos minden erkölcsi felelősség alól felmentette a Továbbfejlesztő Központot, az Aperture Science alkalmazottait, és az összes tesztalanyt."
"[english]portal.13_part1_endnag-1"	"<clr:219,112,147><I>Rest assured that an independent panel of ethicists has absolved the Enrichment Center, Aperture Science employees, and all test subjects of any moral responsibility for the Companion Cube euthanizing process."
"portal.15_part1_into_the_fire-3"	"<clr:219,112,147><I>Biztosítjuk arról, hogy semmiképp sem következhet be veszélyes működési zavar a győzelmi örömtüzét megelőzően."
"[english]portal.15_part1_into_the_fire-3"	"<clr:219,112,147><I>Rest assured that there is absolutely no chance of a dangerous equipment malfunction prior to your victory candescence."
"portal.glados.core_destroy4_01"	"<clr:219,112,147><I>Grr, gyűlöllek."
"[english]portal.glados.core_destroy4_01"	"<clr:219,112,147><I>Rrr, I hate you.[PAIN LAUGHTER]"
"portal.glados.escape_02_miscbabble-26"	"<clr:219,112,147><I>„Érdemtelen arra, hogy gyászolják.” Pont így van ideírva, ilyen hivatalosan."
"[english]portal.glados.escape_02_miscbabble-26"	"<clr:219,112,147><I>'Shall not be mourned.' That's exactly what it says. Very formal. Very official."
"portal.glados.core_destroy1_06"	"<clr:219,112,147><I>Úgyhogy helyezd kényelembe magad, míg befűtöm az idegméreg-kibocsátókat..."
"[english]portal.glados.core_destroy1_06"	"<clr:219,112,147><I>So get comfortable while I warm up the neurotoxin emitters ..."
"portal.escape_01_part1_nag10-1"	"<clr:219,112,147><I>Egy nap majd visszaemlékszünk erre az egészre, és csak nevetünk, és nevetünk. Hű, nagy lesz. Na, most már akár vissza is jöhetsz."
"[english]portal.escape_01_part1_nag10-1"	"<clr:219,112,147><I>Someday we'll remember this and laugh. and laugh. and laugh. Oh boy. Well. You may as well come on back."
"portal.escape_00_part1_nag14-1"	"<clr:219,112,147><I>Valaki nagyon csúnyán meg fog sérülni."
"[english]portal.escape_00_part1_nag14-1"	"<clr:219,112,147><I>Someone is going to get badly hurt."
"portal.glados.core_destroy2_03"	"<clr:219,112,147><I>Apropó, kíváncsiság: ugye érdekel, mi fog történni veled, miután meghaltál? Nem fogod elhinni: én tudom!"
"[english]portal.glados.core_destroy2_03"	"<clr:219,112,147><I>Speaking of curiosity: you're curious about what happens after you die, right? Guess what: I know."
"portal.06_part1_success_1-1"	"<clr:219,112,147><I>Bámulatos. Úgy tűnik, megértette, hogyan hat egy portál az előreható lendületre, vagyis, épp hogy hogyan nem hat rá."
"[english]portal.06_part1_success_1-1"	"<clr:219,112,147><I>Spectacular.  You appear to understand how a portal affects forward momentum, or to be more precise, how it does not."
"portal.00_part1_entry-7"	"<clr:219,112,147><I>Lépjen hátra. A portál megnyílásáig három... kettő... egy..."
"[english]portal.00_part1_entry-7"	"<clr:219,112,147><I>stand back. The portal will open in three. two. one."
"portal.glados.escape_02_miscbabble-17"	"<clr:219,112,147><I>Mostantól sokkal kevesebb lesz a társalgás, és sokkal több az öldöklés."
"[english]portal.glados.escape_02_miscbabble-17"	"<clr:219,112,147><I>Starting now, there's going to be a lot less conversation and a lot more killing."
"portal.glados.core_destroy4_07"	"<clr:219,112,147><I>Hagyd abba a nyüzsgést és halj meg, mint egy felnőtt, különben törlöm a biztonsági másolatodat!"
"[english]portal.glados.core_destroy4_07"	"<clr:219,112,147><I>Stop squirming and die like an adult or I'm going to delete your backup."
"portal.15_part1_partyreminder-1"	"<clr:219,112,147><I>Hagyja abba, amit csinál, és vegye fel az ünnepségszervező-fogadási testtartást!"
"[english]portal.15_part1_partyreminder-1"	"<clr:219,112,147><I>Stop what you are doing and assume the party escort submission position."
"portal.glados.core_destroy4_08"	"<clr:219,112,147><I>ABBAHAGYNI! Na jó, elég volt. Töröltem. Most már mindegy, mi történik, halott vagy."
"[english]portal.glados.core_destroy4_08"	"<clr:219,112,147><I>STOP! Okay, enough. I deleted it. No matter what happens now, you're dead."
"portal.15_part1_partyfinalstop-1"	"<clr:219,112,147><I>Állj! Az eszköz felrobban, ha kiviszik a tesztelési területről."
"[english]portal.15_part1_partyfinalstop-1"	"<clr:219,112,147><I>Stop! The device will detonate if removed from the testing area."
"portal.13_part1_endnag-3"	"<clr:219,112,147><I>A teszt nem folytatódhat addig, míg el nem hamvasztotta Társkockáját."
"[english]portal.13_part1_endnag-3"	"<clr:219,112,147><I>Testing cannot continue until your Companion Cube has been incinerated."
"portal.10_part1_entry-3"	"<clr:219,112,147><I>Köszönjük, hogy segíti, hogy segíthessük mindannyiunkon segíteni!"
"[english]portal.10_part1_entry-3"	"<clr:219,112,147><I>Thank you for helping us help you help us all."
"portal.15_part1_into_the_fire-4"	"<clr:219,112,147><I>Köszönjük, hogy részt vett az Aperture Science számítógépesített továbbfejlesztő foglalkozásán."
"[english]portal.15_part1_into_the_fire-4"	"<clr:219,112,147><I>Thank you for participating in this Aperture Science computer-aided enrichment activity."
"portal.glados.core_destroy1_03"	"<clr:219,112,147><I>Ez volt a leghülyébb dolog, amit valaha... Ah... Ahh... Aaahhh..."
"[english]portal.glados.core_destroy1_03"	"<clr:219,112,147><I>That has got to be the dumbest thing that-whoah. Whoah, whoah, whoah. [The voice has subtly changed. Smoother, more seductive, less computerized]"
"portal.glados.core_nag_6"	"<clr:219,112,147><I>Az a vacak valószínűleg egy szennyvíz-tartály. Nyugodtan mosakodj meg benne."
"[english]portal.glados.core_nag_6"	"<clr:219,112,147><I>That thing is probably some kind of raw sewage container. Go ahead and rub your face all over it."
"portal.glados.escape_02_miscbabble-07"	"<clr:219,112,147><I>Az, amit elégettél, nem fontos a számomra. Az a folyékonykatalizátor-lebontó egység. Árváknak készített cipőt."
"[english]portal.glados.escape_02_miscbabble-07"	"<clr:219,112,147><I>That thing you burned up isn't important to me. It's the fluid catalytic cracking unit. It made shoes for orphans."
"portal.escape_01_part1_nag11-1"	"<clr:219,112,147><I>Az, amit megtámadtál, nem fontos a számomra. Az a folyékonykatalizátor-lebontó egység. Árváknak készít cipőt."
"[english]portal.escape_01_part1_nag11-1"	"<clr:219,112,147><I>That thing you're attacking isn't important to me. It's the fluid catalytic cracking unit. It makes shoes for orphans."
"portal.glados.escape_02_miscbabble-16"	"<clr:219,112,147><I>Elegem van, nem próbálok többet érvekkel hatni rád."
"[english]portal.glados.escape_02_miscbabble-16"	"<clr:219,112,147><I>That's it. I'm done reasoning with you."
"portal.13_part1_endnag-5"	"<clr:219,112,147><I>A Társkocka nem vehet részt a további tesztelésben. Az állami és helyi rendelkezések tiltják, hogy egyszerűen csak itt maradjon, egyedül, társtalanul. Eutanáziát kell végrehajtania rajta."
"[english]portal.13_part1_endnag-5"	"<clr:219,112,147><I>The Companion Cube cannot continue through the testing. State and Local statutory regulations prohibit it from simply remaining here, alone and companionless. You must euthanize it."
"portal.07_part1_get_device_component-1"	"<clr:219,112,147><I>Az Eszköz módosításra került, így immár két összekapcsolt portált képes egy időben megnyitni."
"[english]portal.07_part1_get_device_component-1"	"<clr:219,112,147><I>The Device has been modified so that it can now manufacture two linked portals at once."
"portal.07_part1_get_device_component-3"	"<clr:219,112,147><I>Az Eszköz mostantól többet ér, mint (Alany Szülővárosa Behelyettesítendő) lakosainak összes belső szervei és összesített fizetéseik."
"[english]portal.07_part1_get_device_component-3"	"<clr:219,112,147><I>The Device is now more valuable than the organs and combined incomes of everyone in [subject hometown here]."
"portal.01_part1_get_portal_gun-4"	"<clr:219,112,147><I>Az Eszköz azonban nem."
"[english]portal.01_part1_get_portal_gun-4"	"<clr:219,112,147><I>The Device, however, has not."
"portal.escape_01_part1_nag04-1"	"<clr:219,112,147><I>Kettőnk között az a különbség, hogy én tudok fájdalmat érezni."
"[english]portal.escape_01_part1_nag04-1"	"<clr:219,112,147><I>The difference between us is that I can feel pain."
"portal.glados.escape_02_miscbabble-04"	"<clr:219,112,147><I>Kettőnk között az a különbség, hogy én tudok fájdalmat érezni."
"[english]portal.glados.escape_02_miscbabble-04"	"<clr:219,112,147><I>The difference between us is that I can feel pain."
"portal.11_part1_entry-3"	"<clr:219,112,147><I>A Továbbfejlesztő Központ elnézést kér a kellemetlenségért, és nagyon sok szerencsét kíván."
"[english]portal.11_part1_entry-3"	"<clr:219,112,147><I>The Enrichment Center apologizes for the inconvenience and wishes you the best of luck."
"portal.05_part1_nag1-1"	"<clr:219,112,147><I>A Továbbfejlesztő Központ elnézést kér a nyilvánvalóan hibás tesztkamra miatt."
"[english]portal.05_part1_nag1-1"	"<clr:219,112,147><I>The Enrichment Center apologizes for this clearly broken test chamber."
"portal.10_part1_entry-1"	"<clr:219,112,147><I>A Továbbfejlesztő Központ elkötelezte magát a résztvevők egészségének biztosítása mellett."
"[english]portal.10_part1_entry-1"	"<clr:219,112,147><I>The Enrichment Center is committed to the well being of all participants."
"portal.07_part1_entry-1"	"<clr:219,112,147><I>A Továbbfejlesztő Központ ígéri, hogy mindig biztonságos tesztkörnyezetet biztosít."
"[english]portal.07_part1_entry-1"	"<clr:219,112,147><I>The Enrichment Center promises to always provide a safe testing environment."
"portal.05_part1_entry-1"	"<clr:219,112,147><I>A Továbbfejlesztő Központ sajnálattal tájékoztatja, hogy a következő teszt teljesíthetetlen."
"[english]portal.05_part1_entry-1"	"<clr:219,112,147><I>The Enrichment Center regrets to inform you that this next test is impossible."
"portal.13_part1_middle-2b-1"	"<clr:219,112,147><I>A Továbbfejlesztő Központ szeretné emlékeztetni, hogy a Súlyozott Társkocka nem tud beszélni."
"[english]portal.13_part1_middle-2b-1"	"<clr:219,112,147><I>The Enrichment Center reminds you that the Weighted Companion Cube cannot speak."
"portal.13_part1_middle-2"	"<clr:219,112,147><I>A Továbbfejlesztő Központ szeretné emlékeztetni, hogy a Súlyozott Társkocka sosem fogja önt árulással fenyegetni, és, ami azt illeti, beszélni sem tud."
"[english]portal.13_part1_middle-2"	"<clr:219,112,147><I>The Enrichment Center reminds you that the Weighted Companion Cube will never threaten to stab you and, in fact, cannot speak."
"portal.14_part1_entry-1"	"<clr:219,112,147><I>A kísérlet a végéhez közeledik."
"[english]portal.14_part1_entry-1"	"<clr:219,112,147><I>The experiment is nearing its conclusion."
"portal.glados.core_destroy4_10"	"<clr:219,112,147><I>Annak a részednek, ami a végtelenségig életben maradhatott volna, annyi. Épp most töröltelek a nyilvántartásból."
